"Country or Area";"Year";"Value";"Value Footnotes"
"Czech Republic";"1993";"551480000000";""
"Democratic Republic of the Congo";"2004";"987507000000";""
"Democratic Republic of the Congo";"2003";"778693000000";""
"Democratic Republic of the Congo";"2002";"412853000000";""
"Democratic Republic of the Congo";"2001";"216960000000";""
"Democratic Republic of the Congo";"2000";"20026500000";""
"Democratic Republic of the Congo";"1999";"3309900000";""
"Democratic Republic of the Congo";"1998";"2620800000";""
"Democratic Republic of the Congo";"1997";"1758100000";""
"Democratic Republic of the Congo";"1996";"658600000";""
"Democratic Republic of the Congo";"1995";"94100000";""
"Democratic Republic of the Congo";"1994";"14700000";""
"Democratic Republic of the Congo";"1991";"110";""
"Democratic Republic of the Congo";"1990";"10";""
"Democratic Republic of the Congo";"1989";"0";""
"Democratic Republic of the Congo";"1988";"0";""
"Democratic Republic of the Congo";"1987";"0";""
"Democratic Republic of the Congo";"1986";"0";""
"Democratic Republic of the Congo";"1985";"0";""
"Democratic Republic of the Congo";"1984";"0";""
"Democratic Republic of the Congo";"1983";"0";""
"Democratic Republic of the Congo";"1982";"0";""
"Democratic Republic of the Congo";"1981";"0";""
"Democratic Republic of the Congo";"1980";"0";""
"Democratic Republic of the Congo";"1979";"0";""
"Democratic Republic of the Congo";"1978";"0";""
"Democratic Republic of the Congo";"1977";"0";""
"Democratic Republic of the Congo";"1976";"0";""
"Democratic Republic of the Congo";"1975";"0";""
"Democratic Republic of the Congo";"1974";"0";""
"Democratic Republic of the Congo";"1973";"0";""
"Democratic Republic of the Congo";"1972";"0";""
"Democratic Republic of the Congo";"1971";"0";""
"Democratic Republic of the Congo";"1970";"0";""
"Democratic Republic of the Congo";"1969";"0";""
"Democratic Republic of the Congo";"1968";"0";""
"Democratic Republic of the Congo";"1966";"0";""
"Democratic Republic of the Congo";"1964";"0";""
"Democratic Republic of the Congo";"1962";"0";""
"Democratic Republic of the Congo";"1961";"0";""
"Democratic Republic of the Congo";"1959";"0";""
"Democratic Republic of the Congo";"1958";"0";""
"Democratic Republic of the Congo";"1957";"0";""
"Democratic Republic of the Congo";"1956";"0";""
"Democratic Republic of the Congo";"1955";"0";""
"Democratic Republic of the Congo";"1954";"0";""
"Democratic Republic of the Congo";"1953";"0";""
"Democratic Republic of the Congo";"1952";"0";""
"Democratic Republic of the Congo";"1951";"0";""
"Democratic Republic of the Congo";"1950";"0";""
"Denmark";"2006";"804486000000";""
"Denmark";"2005";"683780000000";""
"Denmark";"2004";"595355000000";""
"Denmark";"2003";"548125000000";""
"Denmark";"2002";"568749000000";""
"Denmark";"2001";"542765000000";""
"Denmark";"2000";"524813000000";""
"Denmark";"1999";"433258000000";""
"Denmark";"1998";"420664000000";""
"Denmark";"1997";"395796000000";""
"Denmark";"1996";"353210000000";""
"Denmark";"1995";"342045000000";""
"Denmark";"1994";"316964000000";""
"Denmark";"1993";"279677000000";""
"Denmark";"1992";"286580000000";""
"Denmark";"1991";"289493000000";""
"Denmark";"1990";"273660000000";""
"Denmark";"1989";"252236000000";""
"Denmark";"1988";"226950000000";""
"Denmark";"1987";"212484000000";""
"Denmark";"1986";"222764000000";""
"Denmark";"1985";"229000000000";""
"Denmark";"1984";"205360000000";""
"Denmark";"1983";"180238000000";""
"Denmark";"1982";"170486000000";""
"Denmark";"1981";"149018000000";""
"Denmark";"1980";"128621000000";""
"Denmark";"1979";"113230000000";""
"Denmark";"1978";"93657000000";""
"Denmark";"1977";"91068000000";""
"Denmark";"1976";"84486000000";""
"Denmark";"1975";"67349000000";""
"Denmark";"1974";"67398000000";""
"Denmark";"1973";"52829000000";""
"Denmark";"1972";"40173000000";""
"Denmark";"1971";"38791000000";""
"Denmark";"1970";"36757000000";""
"Denmark";"1969";"31822000000";""
"Denmark";"1968";"27341000000";""
"Denmark";"1967";"24828000000";""
"Denmark";"1966";"23181000000";"1"
"Denmark";"1965";"22363000000";""
"Denmark";"1964";"20595000000";""
"Denmark";"1963";"17003000000";""
"Denmark";"1962";"16862000000";""
"Denmark";"1961";"14890000000";""
"Denmark";"1960";"14240000000";""
"Denmark";"1959";"12719000000";""
"Denmark";"1958";"10955000000";""
"Denmark";"1957";"11114000000";""
"Denmark";"1956";"10568000000";""
"Denmark";"1955";"9483000000";""
"Denmark";"1954";"9248000000";""
"Denmark";"1953";"8050000000";""
"Denmark";"1952";"7539000000";""
"Denmark";"1951";"7789000000";""
"Denmark";"1950";"6582000000";""
"Dominica";"2005";"528770000";""
"Dominica";"2004";"470000000";""
"Dominica";"2003";"401060000";""
"Dominica";"2002";"421820000";""
"Dominica";"2001";"447540000";""
"Dominica";"2000";"494310000";""
"Dominica";"1999";"487610000";""
"Dominica";"1998";"464890000";""
"Dominica";"1997";"466700000";""
"Dominica";"1996";"443800000";""
"Dominica";"1995";"396700000";""
"Dominica";"1994";"365130000";""
"Dominica";"1993";"330170000";""
"Dominica";"1992";"338110000";""
"Dominica";"1991";"341060000";""
"Dominica";"1990";"361660000";""
"Dominica";"1989";"324700000";""
"Dominica";"1988";"267000000";""
"Dominica";"1987";"209250000";""
"Dominica";"1986";"179190000";""
"Dominica";"1985";"159580000";""
"Dominica";"1984";"165900000";""
"Dominica";"1983";"130700000";""
"Dominica";"1982";"135300000";""
"Dominica";"1981";"140700000";""
"Dominica";"1980";"147700000";""
"Dominica";"1979";"108800000";""
"Dominica";"1978";"79100000";""
"Dominica";"1977";"59900000";""
"Dominica";"1976";"49900000";""
"Dominica";"1975";"45200000";""
"Dominica";"1974";"41833000";""
"Dominican Republic";"2005";"334330000000";""
"Dominican Republic";"2004";"381900000000";""
"Dominican Republic";"2003";"269699000000";""
"Dominican Republic";"2002";"187058000000";""
"Dominican Republic";"2001";"170361000000";""
"Dominican Republic";"2000";"178175000000";""
"Dominican Republic";"1999";"149000000000";""
"Dominican Republic";"1998";"135666000000";""
"Dominican Republic";"1997";"110378000000";""
"Dominican Republic";"1996";"89230400000";""
"Dominican Republic";"1995";"82976500000";""
"Dominican Republic";"1994";"75988700000";""
"Dominican Republic";"1993";"68201600000";""
"Dominican Republic";"1992";"63126800000";""
"Dominican Republic";"1991";"53143500000";""
"Dominican Republic";"1990";"23270000000";""
"Dominican Republic";"1989";"16448900000";""
"Dominican Republic";"1988";"12112000000";""
"Dominican Republic";"1987";"7288110000";""
"Dominican Republic";"1986";"4709490000";""
"Dominican Republic";"1985";"4841510000";""
"Dominican Republic";"1984";"3479370000";""
"Dominican Republic";"1983";"2246420000";""
"Dominican Republic";"1982";"1533100000";""
"Dominican Republic";"1981";"1818400000";""
"Dominican Republic";"1980";"1918700000";""
"Dominican Republic";"1979";"1484300000";""
"Dominican Republic";"1978";"1154000000";""
"Dominican Republic";"1977";"1108900000";""
"Dominican Republic";"1976";"1005000000";""
"Dominican Republic";"1975";"1009800000";""
"Dominican Republic";"1974";"917000000";""
"Dominican Republic";"1973";"564600000";""
"Dominican Republic";"1972";"442100000";""
"Dominican Republic";"1971";"409900000";""
"Dominican Republic";"1970";"364500000";""
"Dominican Republic";"1969";"297000000";""
"Dominican Republic";"1968";"265700000";""
"Dominican Republic";"1967";"239200000";""
"Dominican Republic";"1966";"230400000";""
"Dominican Republic";"1965";"166400000";""
"Dominican Republic";"1964";"265700000";""
"Dominican Republic";"1963";"225900000";""
"Dominican Republic";"1962";"184200000";""
"Dominican Republic";"1961";"98800000";""
"Dominican Republic";"1960";"116900000";""
"Dominican Republic";"1959";"139600000";""
"Dominican Republic";"1958";"162200000";""
"Dominican Republic";"1957";"148300000";""
"Dominican Republic";"1956";"138500000";""
"Dominican Republic";"1955";"127800000";""
"Dominican Republic";"1954";"106300000";""
"Dominican Republic";"1953";"109000000";""
"Dominican Republic";"1952";"118600000";""
"Dominican Republic";"1951";"97700000";""
"Dominican Republic";"1950";"58200000";""
"Egypt";"2006";"208300000000";""
"Egypt";"2005";"175600000000";""
"Egypt";"2004";"143600000000";""
"Egypt";"2003";"101800000000";""
"Egypt";"2002";"85900000000";""
"Egypt";"2001";"80100000000";""
"Egypt";"2000";"77600000000";""
"Egypt";"1999";"71700000000";""
"Egypt";"1998";"73900000000";""
"Egypt";"1997";"66200000000";""
"Egypt";"1996";"61100000000";""
"Egypt";"1995";"58290000000";""
"Egypt";"1994";"50100000000";""
"Egypt";"1993";"48700000000";""
"Egypt";"1992";"43000000000";""
"Egypt";"1991";"39800000000";""
"Egypt";"1990";"31500000000";""
"Egypt";"1989";"24800000000";""
"Egypt";"1988";"21700000000";""
"Egypt";"1987";"11740000000";""
"Egypt";"1986";"9837000000";""
"Egypt";"1985";"10636000000";""
"Egypt";"1984";"10357000000";""
"Egypt";"1983";"8981000000";""
"Egypt";"1982";"8504000000";""
"Egypt";"1981";"7361000000";""
"Egypt";"1980";"6410000000";"1"
"Egypt";"1979";"5254000000";""
"Egypt";"1978";"3316000000";""
"Egypt";"1977";"2260000000";""
"Egypt";"1976";"1772000000";""
"Egypt";"1975";"1831000000";""
"Egypt";"1974";"1395000000";""
"Egypt";"1973";"729000000";""
"Egypt";"1972";"649000000";""
"Egypt";"1971";"600000000";""
"Egypt";"1970";"574000000";"1"
"Egypt";"1969";"446000000";""
"Egypt";"1968";"444000000";""
"Egypt";"1967";"453000000";""
"Egypt";"1966";"532000000";""
"Egypt";"1965";"468000000";""
"Egypt";"1964";"492000000";""
"Egypt";"1963";"421000000";""
"Egypt";"1962";"325000000";""
"Egypt";"1961";"299000000";""
"Egypt";"1960";"281000000";""
"Egypt";"1959";"281000000";""
"Egypt";"1957";"267000000";""
"Egypt";"1955";"271000000";""
"Egypt";"1952";"249000000";""
"Equatorial Guinea";"2005";"1877200000000";""
"Equatorial Guinea";"2004";"1727400000000";""
"Equatorial Guinea";"2003";"1573800000000";""
"Equatorial Guinea";"2002";"1867980000000";""
"Equatorial Guinea";"2001";"952620000000";""
"Equatorial Guinea";"2000";"760576000000";""
"Equatorial Guinea";"1999";"721335000000";""
"Equatorial Guinea";"1998";"466522000000";""
"Equatorial Guinea";"1997";"358426000000";""
"Equatorial Guinea";"1996";"212555000000";""
"Equatorial Guinea";"1995";"85319400000";""
"Equatorial Guinea";"1994";"73275900000";""
"Equatorial Guinea";"1993";"26359600000";""
"Equatorial Guinea";"1992";"24380800000";""
"Equatorial Guinea";"1991";"33283000000";""
"Equatorial Guinea";"1990";"25038000000";""
"Equatorial Guinea";"1989";"24608300000";""
"Equatorial Guinea";"1988";"31000000000";""
"Equatorial Guinea";"1987";"26922100000";""
"Equatorial Guinea";"1986";"19649400000";""
"Equatorial Guinea";"1985";"15253000000";""
"Equatorial Guinea";"1984";"2012000000";""
"Equatorial Guinea";"1983";"1851000000";""
"Estonia";"2006";"183136000000";""
"Estonia";"2005";"148970000000";""
"Estonia";"2004";"123167000000";""
"Estonia";"2003";"104761000000";""
"Estonia";"2002";"95255600000";""
"Estonia";"2001";"89768000000";""
"Estonia";"2000";"85008200000";""
"Estonia";"1999";"62853100000";""
"Estonia";"1998";"66381200000";""
"Estonia";"1997";"57779200000";""
"Estonia";"1996";"41382200000";""
"Estonia";"1995";"32754000000";""
"Estonia";"1994";"25755100000";""
"Estonia";"1993";"16128100000";""
"Ethiopia";"2005";"28258000000";""
"Ethiopia";"2004";"25357600000";""
"Ethiopia";"2003";"20174500000";""
"Ethiopia";"2002";"17824200000";""
"Ethiopia";"2001";"16334800000";""
"Ethiopia";"2000";"16105100000";""
"Ethiopia";"1999";"14883900000";""
"Ethiopia";"1998";"11766800000";""
"Ethiopia";"1997";"10663100000";""
"Ethiopia";"1996";"9283600000";""
"Ethiopia";"1995";"8154000000";""
"Ethiopia";"1994";"6091000000";""
"Ethiopia";"1993";"4521000000";""
"Ethiopia";"1992";"2223000000";"1"
"Ethiopia";"1991";"2398000000";""
"Ethiopia";"1990";"2060000000";""
"Ethiopia";"1989";"2292000000";""
"Ethiopia";"1988";"2398000000";""
"Ethiopia";"1987";"2338000000";""
"Ethiopia";"1986";"2326000000";""
"Ethiopia";"1985";"2083000000";""
"Ethiopia";"1984";"2125000000";""
"Ethiopia";"1983";"1856000000";""
"Ethiopia";"1982";"1833000000";"1"
"Ethiopia";"1981";"1676000000";""
"Ethiopia";"1980";"1749000000";""
"Ethiopia";"1979";"1368000000";""
"Ethiopia";"1978";"1271000000";""
"Ethiopia";"1977";"1030000000";""
"Ethiopia";"1976";"818000000";""
"Ethiopia";"1975";"896000000";""
"Ethiopia";"1974";"655000000";""
"Ethiopia";"1973";"552000000";""
"Ethiopia";"1972";"578000000";""
"Ethiopia";"1971";"556000000";""
"Ethiopia";"1970";"504000000";""
"Ethiopia";"1969";"487000000";""
"Ethiopia";"1968";"473000000";""
"Ethiopia";"1967";"455000000";""
"Ethiopia";"1966";"497000000";""
"Ethiopia";"1965";"456000000";""
"Ethiopia";"1964";"375000000";""
"Ethiopia";"1963";"334000000";""
"Ethiopia";"1962";"328000000";""
"Ethiopia";"1961";"269000000";""
"Fiji";"2005";"3678200000";""
"Fiji";"2004";"3328400000";""
"Fiji";"2003";"2996400000";""
"Fiji";"2002";"2576000000";""
"Fiji";"2001";"2597400000";""
"Fiji";"2000";"2518800000";""
"Fiji";"1999";"2349500000";""
"Fiji";"1998";"1919200000";""
"Fiji";"1997";"1766700000";""
"Fiji";"1996";"1758300000";""
"Fiji";"1995";"1630600000";""
"Fiji";"1994";"1588800000";""
"Fiji";"1993";"1499000000";""
"Fiji";"1992";"1264300000";""
"Fiji";"1991";"1235500000";""
"Fiji";"1990";"1329700000";""
"Fiji";"1989";"1058800000";""
"Fiji";"1988";"814600000";""
"Fiji";"1987";"616300000";""
"Fiji";"1986";"577000000";""
"Fiji";"1985";"588600000";""
"Fiji";"1984";"559800000";""
"Fiji";"1983";"560100000";""
"Fiji";"1982";"552600000";""
"Fiji";"1981";"606600000";""
"Fiji";"1980";"510800000";""
"Fiji";"1979";"432100000";""
"Fiji";"1978";"330500000";""
"Fiji";"1977";"308100000";""
"Fiji";"1976";"264600000";""
"Fiji";"1975";"245400000";""
"Fiji";"1974";"244600000";""
"Fiji";"1973";"198800000";""
"Fiji";"1972";"144200000";""
"Fiji";"1971";"122000000";""
"Fiji";"1970";"99000000";""
"Fiji";"1969";"85800000";""
"Fiji";"1968";"75600000";"1"
"Fiji";"1967";"61700000";""
"Fiji";"1966";"57200000";""
"Fiji";"1965";"63200000";""
"Fiji";"1964";"59000000";""
"Fiji";"1963";"44100000";"1"
"Fiji";"1957";"35600000";""
"Fiji";"1953";"26500000";""
"Fiji";"1952";"29500000";""
"Fiji";"1951";"22700000";""
"Fiji";"1950";"17500000";""
"Finland";"2006";"65683000000";"2"
"Finland";"2005";"56953000000";"2"
"Finland";"2004";"48577000000";"2"
"Finland";"2003";"44168000000";"2"
"Finland";"2002";"42762000000";"2"
"Finland";"2001";"43120000000";"2"
"Finland";"2000";"44156000000";"2"
"Finland";"1999";"35184000000";"1,2"
"Finland";"1998";"206127000000";""
"Finland";"1997";"196179000000";""
"Finland";"1996";"175363000000";""
"Finland";"1995";"164168000000";""
"Finland";"1994";"152187000000";""
"Finland";"1993";"135349000000";""
"Finland";"1992";"123517000000";""
"Finland";"1991";"114105000000";""
"Finland";"1990";"127500000000";""
"Finland";"1989";"126840000000";""
"Finland";"1988";"110510000000";""
"Finland";"1987";"98675300000";""
"Finland";"1986";"90541600000";""
"Finland";"1985";"94650000000";""
"Finland";"1984";"86219000000";""
"Finland";"1983";"81557600000";""
"Finland";"1982";"73073000000";""
"Finland";"1981";"68643500000";""
"Finland";"1980";"64315000000";""
"Finland";"1979";"49420900000";""
"Finland";"1978";"36971000000";""
"Finland";"1977";"34473000000";""
"Finland";"1976";"31649000000";""
"Finland";"1975";"30573000000";""
"Finland";"1974";"27821000000";""
"Finland";"1973";"18615000000";""
"Finland";"1972";"14823000000";""
"Finland";"1971";"13099000000";""
"Finland";"1970";"12244000000";""
"Finland";"1969";"9520000000";""
"Finland";"1968";"7570000000";""
"Finland";"1967";"6460000000";""
"Finland";"1966";"6140000000";""
"Finland";"1965";"5840000000";""
"Finland";"1964";"5320000000";""
"Finland";"1963";"4320000000";""
"Finland";"1962";"4390000000";""
"Finland";"1961";"4090000000";""
"Finland";"1960";"3750000000";""
"Finland";"1959";"3048000000";""
"Finland";"1958";"2641000000";""
"Finland";"1957";"2582000000";""
"Finland";"1956";"2282000000";""
"Finland";"1955";"1991000000";""
"Finland";"1954";"1690000000";""
"Finland";"1953";"1430000000";""
"Finland";"1952";"2057000000";""
"Finland";"1951";"1780000000";""
"Finland";"1950";"1021000000";""
"Gabon";"2004";"1533130000000";""
"Gabon";"2003";"1443650000000";""
"Gabon";"2002";"1367290000000";""
"Gabon";"2001";"1291180000000";""
"Gabon";"2000";"1222840000000";""
"Gabon";"1999";"1027600000000";""
"Gabon";"1998";"1204000000000";""
"Gabon";"1997";"1189000000000";""
"Gabon";"1996";"974000000000";""
"Gabon";"1995";"838000000000";""
"Gabon";"1994";"890000000000";""
"Gabon";"1993";"528900000000";""
"Gabon";"1992";"500300000000";""
"Gabon";"1991";"507100000000";""
"Gabon";"1990";"500100000000";""
"Gabon";"1989";"550200000000";""
"Gabon";"1988";"477300000000";""
"Gabon";"1987";"446000000000";""
"Gabon";"1986";"644800000000";""
"Gabon";"1985";"859500000000";""
"Gabon";"1984";"625600000000";""
"Gabon";"1983";"562700000000";""
"Gabon";"1982";"471600000000";""
"Gabon";"1981";"427100000000";""
"Gabon";"1980";"286000000000";""
"Gabon";"1979";"241100000000";""
"Gabon";"1978";"253000000000";""
"Gabon";"1977";"353800000000";""
"Gabon";"1976";"331500000000";""
"Gabon";"1975";"221500000000";""
"Gabon";"1974";"160800000000";""
"Gabon";"1973";"92900000000";""
"Gabon";"1972";"78400000000";"1"
"Gabon";"1971";"55000000000";""
"Gabon";"1970";"34000000000";""
"Gabon";"1969";"30000000000";""
"Gabon";"1968";"24600000000";""
"Gabon";"1966";"25400000000";""
"Gabon";"1965";"22100000000";""
"Gabon";"1964";"19900000000";""
"Gabon";"1963";"14600000000";""
"Gabon";"1962";"12700000000";""
"Gabon";"1961";"12600000000";""
"Gabon";"1960";"11500000000";""
"Georgia";"2006";"7862560000";""
"Georgia";"2005";"5992660000";""
"Georgia";"2004";"4734000000";""
"Georgia";"2003";"3975400000";""
"Georgia";"2002";"3161300000";""
"Georgia";"2001";"2594000000";""
"Georgia";"2000";"2397200000";""
"Georgia";"1999";"2159600000";""
"Georgia";"1998";"1863600000";""
"Georgia";"1997";"1919500000";""
"Georgia";"1996";"1252300000";""
"Georgia";"1995";"1053200000";""
"Ghana";"1997";"515750000";""
"Ghana";"1996";"391690000";""
"Ghana";"1995";"254420000";""
"Ghana";"1994";"176220000";""
"Ghana";"1993";"129830000";""
"Ghana";"1992";"80638700";""
"Ghana";"1991";"61147100";""
"Ghana";"1990";"48799400";""
"Ghana";"1989";"39893100";""
"Ghana";"1988";"22056900";""
"Ghana";"1987";"17474300";""
"Ghana";"1986";"9036500";""
"Ghana";"1985";"3982600";""
"Ghana";"1984";"2087100";""
"Ghana";"1983";"1102200";""
"Ghana";"1982";"257800";""
"Ghana";"1981";"396600";""
"Ghana";"1980";"392300";""
"Ghana";"1979";"315000";""
"Ghana";"1978";"203300";""
"Ghana";"1977";"128900";""
"Ghana";"1976";"104700";""
"Ghana";"1975";"97400";""
"Ghana";"1974";"106100";""
"Ghana";"1973";"63500";""
"Ghana";"1972";"48400";""
"Ghana";"1971";"53600";""
"Ghana";"1970";"53900";""
"Ghana";"1969";"42800";""
"Ghana";"1968";"36900";""
"Ghana";"1967";"31500";""
"Ghana";"1966";"29800";""
"Ghana";"1965";"39200";"1"
"Ghana";"1964";"28300";""
"Ghana";"1963";"29000";""
"Ghana";"1962";"27000";""
"Ghana";"1961";"32600";""
"Ghana";"1960";"29600";""
"Ghana";"1959";"25200";""
"Ghana";"1958";"19000";""
"Ghana";"1957";"21400";""
"Ghana";"1956";"19800";""
"Ghana";"1955";"19300";""
"Greece";"2006";"58668000000";""
"Greece";"2005";"50753000000";""
"Greece";"2004";"50012000000";""
"Greece";"2003";"45398000000";""
"Greece";"2002";"43365000000";""
"Greece";"2001";"44196000000";"1"
"Greece";"2000";"15236000000000";""
"Greece";"1999";"11886000000000";""
"Greece";"1998";"10159800000000";""
"Greece";"1997";"8957980000000";""
"Greece";"1996";"7633820000000";""
"Greece";"1995";"6792510000000";"1"
"Greece";"1994";"5801700000000";""
"Greece";"1993";"5412800000000";""
"Greece";"1992";"5009200000000";""
"Greece";"1991";"4414500000000";""
"Greece";"1990";"3714700000000";""
"Greece";"1989";"3015750000000";""
"Greece";"1988";"2380000000000";""
"Greece";"1987";"2031200000000";""
"Greece";"1986";"1859900000000";""
"Greece";"1985";"1512600000000";""
"Greece";"1984";"1231700000000";""
"Greece";"1983";"1015200000000";""
"Greece";"1982";"848900000000";""
"Greece";"1981";"705199000000";""
"Greece";"1980";"577898000000";""
"Greece";"1979";"387998000000";""
"Greece";"1978";"299300000000";""
"Greece";"1977";"260200000000";""
"Greece";"1976";"223700000000";""
"Greece";"1975";"183100000000";""
"Greece";"1974";"152600000000";""
"Greece";"1973";"125600000000";""
"Greece";"1972";"77401000000";""
"Greece";"1971";"62701400000";""
"Greece";"1970";"57000700000";""
"Greece";"1969";"49800000000";""
"Greece";"1968";"43100000000";""
"Greece";"1967";"39000000000";""
"Greece";"1966";"37500000000";""
"Greece";"1965";"36500000000";""
"Greece";"1964";"30000000000";""
"Greece";"1963";"25300000000";""
"Greece";"1962";"21300000000";""
"Greece";"1961";"19500000000";""
"Greece";"1960";"17600000000";""
"Greece";"1959";"15800000000";""
"Greece";"1958";"17400000000";""
"Greece";"1957";"16400000000";""
"Greece";"1956";"14200000000";""
"Greece";"1955";"12000000000";""
"Greece";"1954";"10500000000";""
"Greece";"1953";"7600000000";""
"Greece";"1952";"5700000000";""
"Greece";"1951";"6600000000";""
"Greece";"1950";"6700000000";""
"Greece";"1949";"4500000000";""
"Greece";"1948";"4000000000";""
"Grenada";"2005";"1044910000";""
"Grenada";"2004";"892390000";""
"Grenada";"2003";"835450000";""
"Grenada";"2002";"734700000";""
"Grenada";"2001";"760800000";""
"Grenada";"2000";"837380000";""
"Grenada";"1999";"718980000";""
"Grenada";"1998";"683560000";""
"Grenada";"1997";"574030000";""
"Grenada";"1996";"524050000";""
"Grenada";"1995";"454450000";""
"Grenada";"1994";"433920000";""
"Grenada";"1993";"429660000";""
"Grenada";"1992";"373350000";""
"Grenada";"1991";"402620000";""
"Grenada";"1990";"383900000";""
"Grenada";"1989";"348400000";""
"Grenada";"1988";"326800000";""
"Grenada";"1987";"315000000";""
"Grenada";"1986";"288100000";""
"Grenada";"1985";"237900000";""
"Grenada";"1984";"192100000";""
"Grenada";"1983";"193800000";""
"Grenada";"1982";"213300000";""
"Grenada";"1981";"185000000";""
"Grenada";"1980";"163600000";""
"Grenada";"1979";"145300000";""
"Grenada";"1978";"112600000";""
"Grenada";"1977";"93400000";""
"Grenada";"1976";"72300000";""
"Grenada";"1975";"58800000";""
"Grenada";"1974";"38100000";""
"Grenada";"1973";"42500000";""
"Guatemala";"2005";"72900000000";""
"Guatemala";"2004";"67445500000";""
"Guatemala";"2003";"58038900000";""
"Guatemala";"2002";"53652000000";""
"Guatemala";"2001";"47774000000";""
"Guatemala";"2000";"43351400000";""
"Guatemala";"1999";"37008000000";""
"Guatemala";"1998";"32559000000";""
"Guatemala";"1997";"25454000000";""
"Guatemala";"1996";"21562000000";""
"Guatemala";"1995";"21656000000";""
"Guatemala";"1994";"18571400000";""
"Guatemala";"1993";"16765100000";""
"Guatemala";"1992";"14771300000";""
"Guatemala";"1991";"10216200000";""
"Guatemala";"1990";"8143100000";""
"Guatemala";"1989";"5322900000";""
"Guatemala";"1988";"4506800000";""
"Guatemala";"1987";"3948500000";""
"Guatemala";"1986";"2311100000";""
"Guatemala";"1985";"2246900000";""
"Guatemala";"1984";"1463600000";""
"Guatemala";"1983";"1317000000";""
"Guatemala";"1982";"1629300000";""
"Guatemala";"1981";"2031500000";""
"Guatemala";"1980";"1963300000";""
"Guatemala";"1979";"1784400000";""
"Guatemala";"1978";"1655000000";""
"Guatemala";"1977";"1439000000";""
"Guatemala";"1976";"1204100000";""
"Guatemala";"1975";"858000000";""
"Guatemala";"1974";"811400000";""
"Guatemala";"1973";"519100000";""
"Guatemala";"1972";"389300000";""
"Guatemala";"1971";"371100000";""
"Guatemala";"1970";"338400000";""
"Guatemala";"1969";"299000000";""
"Guatemala";"1968";"296600000";""
"Guatemala";"1967";"283600000";""
"Guatemala";"1966";"266100000";""
"Guatemala";"1965";"261100000";""
"Guatemala";"1964";"234000000";""
"Guatemala";"1963";"201200000";""
"Guatemala";"1962";"153500000";""
"Guatemala";"1961";"145300000";""
"Guatemala";"1960";"151700000";""
"Guatemala";"1959";"147200000";""
"Guatemala";"1958";"164300000";""
"Guatemala";"1957";"161900000";""
"Guatemala";"1956";"149700000";""
"Guatemala";"1955";"111600000";""
"Guatemala";"1954";"101200000";""
"Guatemala";"1953";"90700000";""
"Guatemala";"1952";"83900000";""
"Guatemala";"1951";"89700000";""
"Guatemala";"1950";"84700000";""
"Guinea-Bissau";"2005";"59303000000";""
"Guinea-Bissau";"2004";"55385400000";""
"Guinea-Bissau";"2003";"51901200000";""
"Guinea-Bissau";"2002";"54567200000";""
"Guinea-Bissau";"2001";"56905800000";""
"Guinea-Bissau";"2000";"73041600000";""
"Guinea-Bissau";"1999";"45100000000";""
"Guinea-Bissau";"1998";"42600000000";""
"Guinea-Bissau";"1997";"62500000000";""
"Guinea-Bissau";"1996";"47932000000";""
"Guinea-Bissau";"1995";"42122000000";""
"Guinea-Bissau";"1994";"48871000000";""
"Guinea-Bissau";"1993";"24490000000";""
"Guinea-Bissau";"1992";"32537000000";""
"Guinea-Bissau";"1991";"31404000000";""
"Guinea-Bissau";"1990";"27140000000";""
"Guinea-Bissau";"1989";"36161000000";""
"Guinea-Bissau";"1988";"27356000000";""
"Guinea-Bissau";"1987";"22619000000";""
"Guinea-Bissau";"1986";"28232000000";""
"Guyana";"1997";"91749000000";""
"Guyana";"1996";"83895000000";""
"Guyana";"1995";"74912000000";""
"Guyana";"1994";"64370000000";""
"Guyana";"1993";"64370000000";""
"Guyana";"1992";"55310000000";""
"Guyana";"1991";"34275000000";""
"Guyana";"1990";"12290000000";""
"Guyana";"1989";"7012000000";""
"Guyana";"1988";"2125000000";""
"Guyana";"1987";"2619000000";""
"Guyana";"1986";"1030000000";""
"Guyana";"1985";"960000000";""
"Guyana";"1984";"812000000";""
"Guyana";"1983";"738000000";""
"Guyana";"1982";"1037000000";""
"Guyana";"1981";"1375000000";""
"Guyana";"1980";"1215000000";""
"Guyana";"1979";"929600000";""
"Guyana";"1978";"711000000";""
"Guyana";"1977";"804000000";""
"Guyana";"1976";"927000000";""
"Guyana";"1975";"811000000";""
"Guyana";"1974";"567000000";""
"Guyana";"1973";"373000000";""
"Guyana";"1972";"298000000";""
"Guyana";"1971";"266000000";""
"Guyana";"1970";"266000000";""
"Guyana";"1969";"234000000";""
"Guyana";"1968";"252400000";""
"Guyana";"1967";"254000000";""
"Guyana";"1966";"231600000";""
"Guyana";"1965";"209000000";""
"Guyana";"1964";"178200000";""
"Guyana";"1963";"137900000";""
"Guyana";"1962";"149000000";""
"Guyana";"1961";"169400000";""
"Guyana";"1960";"168300000";""
"Guyana";"1959";"123900000";""
"Guyana";"1958";"126600000";""
"Guyana";"1957";"125200000";""
"Guyana";"1956";"100900000";""
"Guyana";"1955";"95500000";""
"Guyana";"1954";"80800000";""
"Guyana";"1953";"72800000";""
"Guyana";"1952";"83600000";""
"Haiti";"2006";"85413000000";""
"Haiti";"2005";"64552000000";""
"Haiti";"2004";"61784000000";""
