"Series Name","Series Code","Country Name","Country Code","YR1985","YR1986","YR1987","YR1988","YR1989","YR1990","YR1991","YR1992","YR1993","YR1994","YR1995","YR1996","YR1997","YR1998","YR1999","YR2000","YR2001","YR2002","YR2003","YR2004","YR2005","YR2006","YR2007",
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bahamas, The"	"BHS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bahrain"	"BHR"	"5874.30108150986"	"6741.73571088299"	"6103.66309943471"	"6425.70630563217"	"6495.19737588146"	"6572.64804686866"	"6201.82701941723"	"7016.2929700537"	"7425.0472327745"	"7811.02519260428"	"7876.2511121959"	"8094.48967615296"	"8155.86843950502"	"8547.04979585533"	"8751.09329675377"	"8829.68250061531"	"9329.37678319238"	"9904.54285424366"	"10738.0407139323"	"11301.121522962"	"11400.5750647086"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bangladesh"	"BGD"	"30.2490601778145"	"34.3271121309441"	"35.7422412190849"	"38.66762768166"	"46.1091494808933"	"45.4318255209848"	"46.0305004805363"	"55.1341107026001"	"61.2829280946674"	"64.8057865283319"	"71.3399750295835"	"74.7745902910934"	"76.5105699736378"	"81.2364988402066"	"88.9459509224117"	"95.7726522188474"	"105.36228546476"	"112.409573266477"	"118.051003583793"	"129.065469276413"	"135.561378987836"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Barbados"	"BRB"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Belarus"	"BLR"	".."	".."	".."	".."	".."	"3401.21699872411"	"3505.10103982735"	"3139.58496476116"	"3450.2392811798"	"3068.34848929305"	"2789.97449480086"	"2724.2125984252"	"3194.12869427696"	"2762.43916972887"	"3002.98953662182"	"2988.70564717641"	"2996.81250381437"	"2982.77078085642"	"3039.10230747599"	"3143.57942207634"	"3208.50150292357"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Belgium"	"BEL"	"5502.84033272469"	"5653.0115595214"	"5881.96555217832"	"5991.01191678449"	"6205.57456228617"	"6380.29977727391"	"6655.40506771953"	"6850.77152812344"	"6881.05508453567"	"7176.24263513781"	"7379.74508720701"	"7560.69705621739"	"7490.91444848247"	"8033.71557385083"	"7944.45530999413"	"8247.07374170893"	"8266.8416447944"	"8311.71973289461"	"8411.94350879627"	"8576.2369852622"	"8509.97027288821"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Belize"	"BLZ"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Benin"	"BEN"	"32.5414311584886"	"32.8163690691846"	"38.3959290076338"	"32.846848778686"	"32.5783419182927"	"33.5954810602579"	"35.1926668164993"	"37.1306775631154"	"37.3227299918201"	"37.4981625900331"	"39.7836798647548"	"45.398269187087"	"41.1702897026143"	"53.2044668236345"	"49.3649400208845"	"55.2079575836847"	"58.3104682571886"	"64.6278693541132"	"61.0430524339724"	"66.2686736306734"	"69.373276636482"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bermuda"	"BMU"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bhutan"	"BTN"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bolivia"	"BOL"	"253.847491311089"	"243.275156176745"	"241.495042050625"	"255.152559575612"	"265.870905177671"	"273.965865082833"	"288.226623787767"	"297.343166511457"	"319.744607142138"	"339.693693343945"	"358.20764655705"	"376.326278806515"	"394.579201055829"	"411.050284859101"	"423.83158481836"	"420.962868694214"	"412.0995150821"	"421.759414482939"	"421.83318947769"	"435.118261702544"	"478.762014655824"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bosnia and Herzegovina"	"BIH"	".."	".."	".."	".."	".."	"3043.49915126947"	"2248.54415139879"	"1210.30203827455"	"781.800361760869"	"1003.19023536052"	"1102.30024521904"	"1060.42181063701"	"1742.95013522465"	"1990.10060637274"	"1897.84245557387"	"2061.95726745178"	"2021.56914783688"	"2109.44926288184"	"2192.99045193831"	"2264.80820646458"	"2398.13353911936"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Botswana"	"BWA"	"604.87151591877"	"552.318789488936"	"769.225227705876"	"673.926647587607"	"684.110994748619"	"724.14315212931"	"803.539267209133"	"871.429005466111"	"866.56917203682"	"903.707096816412"	"877.909311648867"	"982.669454328331"	"922.592588974316"	"1034.25552455848"	"1015.73806184481"	"920.831617378267"	"1153.75380616138"	"1195.3932855176"	"1240.52822995505"	"1360.80881627814"	"1405.82089373388"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Brazil"	"BRA"	"1275.08045509068"	"1393.44233502125"	"1368.64511566429"	"1451.79722107334"	"1445.08784579473"	"1455.68947178176"	"1482.65259556734"	"1492.44204494788"	"1537.95256524649"	"1569.07780338932"	"1638.49290679309"	"1716.50287892966"	"1762.80317734552"	"1819.10371282837"	"1839.81983256942"	"1893.76356136943"	"1749.75041138948"	"1809.60706563789"	"1880.58306865624"	"1950.78393341028"	"2008.20251444785"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Brunei Darussalam"	"BRN"	"3286.95129661933"	"3238.89816433376"	"4220.26745309402"	"4311.87144280902"	"4327.08088158769"	"4354.11948731119"	"4505.23719638825"	"4854.70814745073"	"5308.2467404718"	"5621.77139754104"	"6431.0316771534"	"6872.89765330197"	"7664.19358373567"	"7784.95286564901"	"7388.52720795971"	"7538.93165481649"	"6654.63832977951"	"6756.2153747539"	"6790.43075047125"	"7629.26685206605"	"7498.04055843416"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Bulgaria"	"BGR"	"4688.51358908399"	"4658.25611253768"	"4813.95608070449"	"4994.98942211335"	"4963.16323082122"	"4758.88965359027"	"4361.32993512512"	"3735.59718969555"	"3807.83758262512"	"3829.28275044458"	"4214.16666666667"	"4232.16850167544"	"3943.54329151302"	"4066.24682087925"	"3614.522417154"	"3723.82133995037"	"3907.45891276865"	"3838.22594993011"	"3973.53956282756"	"3939.08238015679"	"4121.18863049096"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Burkina Faso"	"BFA"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Burundi"	"BDI"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Cambodia"	"KHM"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Cameroon"	"CMR"	"214.265579761004"	"199.913392389121"	"199.329472830802"	"201.550279983966"	"202.264623067291"	"191.602045574487"	"185.232258951841"	"182.029858141663"	"184.312493769045"	"161.585415050721"	"154.85400439865"	"160.498313276477"	"170.303669854558"	"167.814068093251"	"173.06663556072"	"171.429169489668"	"162.067867766906"	"152.579697482032"	"164.934211110032"	"190.701213531768"	"196.120864174838"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Canada"	"CAN"	"14800.131061599"	"15245.9548160586"	"15840.0376647834"	"16577.7653839004"	"16402.6443624676"	"16105.7536612572"	"16100.991079767"	"16076.2788566946"	"16231.3439217866"	"16321.0541214387"	"16498.7054575186"	"16680.1586686394"	"16863.4617436773"	"16339.2830576668"	"16620.9933375302"	"16986.2234600922"	"16802.8338035963"	"16955.328104075"	"17226.0828327537"	"17246.8661102254"	"17284.6929933152"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Cape Verde"	"CPV"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Cayman Islands"	"CYM"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Central African Republic"	"CAF"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Chad"	"TCD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Channel Islands"	"CHI"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Chile"	"CHL"	"1000.81233372299"	"1039.89309807933"	"1065.39363941376"	"1132.2094372945"	"1219.09138034045"	"1246.54966086762"	"1321.41772054549"	"1462.70418955358"	"1517.95598789947"	"1589.33449636895"	"1743.66886686185"	"1922.56237296"	"2075.37552407059"	"2169.59244918482"	"2383.55924833667"	"2487.95892505952"	"2615.16517531231"	"2712.08646069516"	"2879.50075195776"	"3083.76150433381"	"3074.29803139618"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"China"	"CHN"	"353.297686101385"	"382.043326240403"	"415.300243995812"	"448.517197244084"	"472.167344567112"	"511.106119266904"	"548.888579919707"	"604.582092242719"	"662.515698720342"	"726.971434804314"	"770.124205817297"	"820.868958153669"	"852.411438326931"	"869.792702516637"	"912.736742613072"	"992.731131870003"	"1069.30770137988"	"1184.22289909403"	"1378.52685501397"	"1585.12221312716"	"1780.54426983519"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Colombia"	"COL"	"716.605506973447"	"770.224037551277"	"747.705837565127"	"764.220275283878"	"807.966077177205"	"827.308806488909"	"827.378468343251"	"740.067584832714"	"830.118570788857"	"866.282205313753"	"876.274279887468"	"915.604564002962"	"897.516376816388"	"867.084809827897"	"822.036299047085"	"838.19159623319"	"837.667800060626"	"850.641298088756"	"857.684970906622"	"893.577938551054"	"890.072240358886"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Comoros"	"COM"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Congo, Dem. Rep."	"ZAR"	"136.453742011931"	"138.353077052638"	"133.576571680303"	"133.689937506364"	"154.720554955789"	"119.392798273849"	"114.469710681998"	"105.170254800978"	"93.7311469637064"	"92.7105015467626"	"99.8471700881434"	"96.3692425586098"	"88.1924917263262"	"85.6177536413064"	"88.5354650777674"	"89.1125248728899"	"85.0949849708766"	"85.5860629876813"	"87.6846985833049"	"90.3581240500911"	"91.0784845091756"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Congo, Rep."	"COG"	"110.692515277476"	"181.167814217272"	"175.987793378628"	"125.50881360498"	"165.720220076452"	"169.283332817226"	"179.739073429028"	"172.329631495307"	"155.736679966806"	"139.953167250664"	"146.786047878745"	"129.478854571578"	"155.012470380941"	"129.06492788991"	"67.6243470725068"	"118.64392491588"	"126.325543055246"	"144.03902655753"	"132.805744631371"	"144.210977543603"	"159.563372560252"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Costa Rica"	"CRI"	"1022.36407508313"	"1129.30690367795"	"1158.52501528536"	"1146.52484895819"	"1091.20426663536"	"1087.23959815052"	"1139.26102176363"	"1173.55740819336"	"1234.21905574989"	"1294.61083213773"	"1302.48464918529"	"1242.34618494205"	"1381.67008071416"	"1306.06229023292"	"1452.17069047643"	"1517.51286717028"	"1541.93554011959"	"1550.18021973945"	"1665.79988564237"	"1667.27917015535"	"1718.88331282752"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Cote d'Ivoire"	"CIV"	"142.683632597737"	"142.620940367475"	"159.880813890585"	"163.506881441084"	"150.000300162851"	"149.684000877291"	"138.703478494271"	"143.414555019594"	"135.617152636397"	"138.277709887454"	"167.090643604599"	"153.67892762974"	"164.167562924014"	"179.066197118036"	"169.012557770938"	"167.925876122319"	"176.648282053754"	"172.06049565632"	"170.669114128867"	"172.198862929377"	"170.30136777557"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Croatia"	"HRV"	".."	".."	".."	".."	".."	"2990.7949790795"	"2716.85144124169"	"2279.19463087248"	"2195.25862068966"	"2204.30107526882"	"2289.93576017131"	"2585.30066815145"	"2409.19037199125"	"2468.22222222222"	"2735.82417582418"	"2792.22654081066"	"2881.01243019276"	"3079.79699087359"	"3144.97973885637"	"3315.88957538517"	"3474.85568321199"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Cuba"	"CUB"	"1053.09289645661"	"1123.64530862604"	"1142.80222809959"	"1196.32022825898"	"1233.0923338207"	"1211.51463185863"	"1047.34661587761"	"902.473731518386"	"837.846294246592"	"895.17086712978"	"915.83511857137"	"970.86291042296"	"1036.81932996911"	"1042.69794320806"	"1078.4111505084"	"1136.32437075174"	"1158.95367335513"	"1186.33185031438"	"1202.42547923558"	"1176.70385989809"	"1151.87472718464"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Cyprus"	"CYP"	"2295.47553093259"	"2435.41761752624"	"2548.08126410835"	"2751.71982489056"	"3036.81521930597"	"3212.62286601138"	"3264.99747941522"	"3717.5816084431"	"3929.39861033464"	"4005.31956504733"	"3659.8294537912"	"3719.94556177227"	"3809.16884084979"	"4145.49738605405"	"4285.71428571429"	"4585.0144092219"	"4729.86457590877"	"5093.6224130649"	"5387.75510204082"	"5389.29440389294"	"5559.51438374241"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Czech Republic"	"CZE"	"5142.71891630382"	"5359.2495890146"	"5309.04522613065"	"5601.29393588258"	"5576.43312101911"	"5584.38676059056"	"5256.08691434669"	"5078.21283194418"	"5031.84590068725"	"5185.75851393189"	"5468.68647759171"	"5749.10324769753"	"5598.93634572646"	"5662.80391261693"	"5494.31099873578"	"5693.69141366455"	"5887.91079812207"	"5891.87334575042"	"6070.08429719663"	"6224.40279014547"	"6343.21051637996"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Denmark"	"DNK"	"5350.80172076652"	"6009.9589923843"	"6123.4640140433"	"6988.30409356725"	"5853.4969803234"	"5944.94163424125"	"6217.30694606131"	"6236.94390715667"	"6305.26112931201"	"6466.66666666667"	"6411.0558530987"	"6649.75294564804"	"6509.57000276294"	"6824.93869081305"	"6511.23843815254"	"6484.49865700993"	"6494.01820551021"	"6535.04532256099"	"6605.87536248133"	"6618.92768927958"	"6663.06251613282"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Djibouti"	"DJI"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Dominica"	"DMA"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Dominican Republic"	"DOM"	"466.410710799633"	"474.368529332998"	"468.319943627186"	"372.957303443164"	"328.158134205776"	"382.600675658262"	"392.406042084808"	"532.389888312914"	"501.093471412423"	"518.683010328922"	"489.556033949706"	"623.348099958758"	"626.104336675567"	"662.355166009419"	"648.178818730449"	"715.692150819598"	"764.149046973512"	"858.565572350669"	"997.629785011762"	"1007.01014184687"	"1000.25333696742"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"East Asia & Pacific"	"EAP"	"322.01728155938"	"343.712498824574"	"372.515599670221"	"403.33040522701"	"427.25688266778"	"461.289000693611"	"493.428373679435"	"538.451972140488"	"586.651654535273"	"644.221713971915"	"687.935312914663"	"734.697601478317"	"769.306593513484"	"780.722263887763"	"816.339869815108"	"885.788975197019"	"949.309470509362"	"1037.65902899975"	"1184.85768571365"	"1344.57544633839"	"1491.93901064562"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Ecuador"	"ECU"	"396.096319106801"	"416.175467463415"	"449.763751215737"	"449.689965904972"	"443.84039200621"	"478.782665380567"	"507.345515908042"	"521.433146757308"	"517.167244007458"	"550.964729138659"	"555.000116703582"	"617.783844469554"	"663.922397526017"	"701.878182226596"	"650.619748673615"	"654.257950725299"	"670.141551960878"	"664.058290705561"	"681.700834969984"	"690.853132396537"	"714.493913288216"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Egypt, Arab Rep."	"EGY"	"497.843245148305"	"592.948033912808"	"625.417449908871"	"642.545719380652"	"667.280889940563"	"690.081659028202"	"708.613092523959"	"714.103337839108"	"731.898806653701"	"745.956553695166"	"766.0561224653"	"827.081369689478"	"868.261188802712"	"914.048085311155"	"973.576976930038"	"1010.783666532"	"1065.13781684367"	"1117.73611193534"	"1189.74727906913"	"1233.89207253589"	"1245.4119121519"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"El Salvador"	"SLV"	"313.478177725142"	"304.652803718922"	"340.907646622062"	"339.566741135539"	"346.253841875422"	"368.089083428829"	"385.189502086828"	"398.846494450471"	"449.245101841831"	"481.396132126117"	"514.929675699066"	"529.229441237433"	"546.947025638611"	"630.139649722001"	"581.780003718662"	"652.755422034466"	"588.894011624463"	"618.075106684832"	"636.730907248246"	"647.049091181154"	"665.531354354806"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Equatorial Guinea"	"GNQ"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Eritrea"	"ERI"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Estonia"	"EST"	".."	".."	".."	".."	".."	"5756.53282345443"	"5618.1934657271"	"4934.1161121983"	"4050.87014725569"	"4352.6999316473"	"4243.56297842728"	"4533.89830508475"	"4758.57142857143"	"4733.80464579426"	"4507.68945780192"	"4631.57471604503"	"4763.58909557632"	"4835.71445806493"	"5224.15569713527"	"5484.06829545792"	"5567.19411633608"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Ethiopia"	"ETH"	"19.8693388348561"	"19.8266650836994"	"20.2324085981995"	"19.1991467045909"	"18.6264598971888"	"22.5336859862132"	"21.9111871916222"	"21.7543722977447"	"23.4503023111262"	"23.793040626708"	"24.2777630532733"	"24.7347400538233"	"24.1663201663202"	"24.0193704600484"	"23.1924029209891"	"22.9030836334899"	"26.7404946474714"	"26.4364017758366"	"28.9378263730418"	"31.2239629573983"	"34.3873465206923"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Europe & Central Asia"	"ECA"	".."	".."	".."	".."	".."	"4323.67506345784"	"4179.00406108815"	"3878.97736485184"	"3639.20879859697"	"3366.77160363463"	"3315.99749657221"	"3251.78188433845"	"3210.51572342372"	"3137.22247061541"	"3178.51169343322"	"3255.26483041017"	"3282.87184816732"	"3306.13335943858"	"3432.83559243014"	"3539.90192425227"	"3614.59107532"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Euro area"	"EMU"	"4764.89915315114"	"4899.89375184632"	"5072.47785979543"	"5181.29931619904"	"5316.06585277237"	"5360.93232945825"	"5473.45436858288"	"5517.07248345086"	"5477.18708752254"	"5563.94548522107"	"5688.94496382088"	"5848.44483146281"	"5943.36366998755"	"6139.88865400525"	"6200.08551604706"	"6409.93937012306"	"6561.48474919056"	"6595.98187559678"	"6741.19736395868"	"6868.46814031269"	"6925.7754952286"	".."	".."	
"Electric power consumption (kWh per capita)"	"EG.USE.ELEC.KH.PC"	"Faeroe Islands"	"FRO"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	
